receipt_id,receipt_date,receipt_time,store_id,product_id,quantity,unit_price,total_price,payment_type,cashier_id,custom_id
215,2019-04-29,11:01:32,1,71,2,2.31,4.62,Cash,8,701
222,2019-04-30,00:44:07,4,43,4,11.39,45.56,Cash,3,0
223,2019-04-14,05:01:18,5,63,3,9.82,29.46,Mobile Payment,5,0
223,2019-04-01,21:41:34,2,19,1,12.84,12.84,Mobile Payment,5,0
225,2019-04-23,02:01:03,4,53,5,9.51,47.55,Cash,10,0
238,2019-04-19,22:58:40,2,50,4,11.47,45.88,Mobile Payment,7,0
243,2019-04-14,16:10:28,2,95,5,3.71,18.55,Mobile Payment,5,0
243,2019-04-24,06:58:03,3,91,4,8.77,35.08,Cash,8,0
244,2019-04-24,21:09:51,1,65,5,11.82,59.1,Credit Card,3,54
246,2019-04-16,01:38:17,4,53,2,10.4,20.8,Cash,7,0
249,2019-04-10,05:01:54,1,27,2,13.19,26.38,Mobile Payment,10,0
252,2019-04-18,20:21:45,2,15,3,8.86,26.58,Credit Card,2,723
254,2019-04-11,14:31:21,2,32,3,3.8,11.4,Mobile Payment,6,704
254,2019-04-28,05:13:36,5,38,4,3.36,13.44,Credit Card,8,704
262,2019-04-15,06:50:38,5,9,2,6.74,13.48,Mobile Payment,6,0
263,2019-04-02,10:12:31,3,32,3,3.85,11.55,Mobile Payment,4,0
266,2019-04-29,23:46:26,1,28,2,3.08,6.16,Credit Card,4,0
266,2019-04-19,12:17:31,4,2,3,4.97,14.91,Credit Card,9,0
273,2019-04-24,09:05:51,1,21,3,3.82,11.46,Mobile Payment,9,0
280,2019-04-24,21:25:37,5,79,3,4.13,12.39,Cash,7,0
282,2019-04-20,06:05:42,5,73,4,3.57,14.28,Cash,10,0
282,2019-04-05,12:14:17,2,13,3,10.87,32.61,Credit Card,8,0
283,2019-04-23,02:32:11,5,25,2,8.2,16.4,Mobile Payment,1,0
284,2019-04-09,13:55:39,4,91,4,13.87,55.48,Mobile Payment,7,177
288,2019-04-29,00:17:10,2,8,3,10.29,30.87,Mobile Payment,10,0
288,2019-04-30,19:17:44,5,24,4,8.12,32.48,Credit Card,8,0
289,2019-04-02,11:49:32,2,79,1,12.29,12.29,Mobile Payment,6,0
289,2019-04-27,16:02:57,2,99,4,7.64,30.56,Cash,2,0
292,2019-04-24,14:15:54,4,58,5,3.27,16.35,Mobile Payment,3,432
292,2019-04-28,22:31:38,2,6,4,11.52,46.08,Credit Card,9,432
296,2019-04-24,04:10:32,4,25,2,5.17,10.34,Mobile Payment,7,0
301,2019-04-06,17:57:03,5,30,3,8.78,26.34,Mobile Payment,7,0
312,2019-04-03,17:37:49,3,85,2,8.29,16.58,Credit Card,6,655
317,2019-04-23,14:53:07,4,68,1,11.24,11.24,Mobile Payment,5,0
317,2019-04-22,15:44:10,5,50,2,14.39,28.78,Cash,6,0
318,2019-04-13,10:19:01,5,30,5,2.01,10.05,Mobile Payment,2,0
318,2019-04-21,08:44:48,2,3,3,4.89,14.67,Credit Card,5,0
320,2019-04-30,15:58:12,1,31,1,8.12,8.12,Credit Card,3,0
324,2019-04-25,08:05:47,4,17,3,13.01,39.03,Mobile Payment,4,526
324,2019-04-05,22:31:01,3,63,3,10.42,31.26,Cash,1,526
330,2019-04-08,17:43:23,4,8,3,2.99,8.97,Mobile Payment,5,0
330,2019-04-26,07:02:57,2,28,1,8.41,8.41,Cash,3,0
331,2019-04-01,15:52:05,1,1,4,10.36,41.44,Cash,9,0
331,2019-04-02,14:39:27,1,12,2,13.79,27.58,Credit Card,5,0
334,2019-04-18,22:33:59,1,58,2,6.35,12.7,Cash,7,0
336,2019-04-09,14:26:53,1,31,2,9.17,18.34,Mobile Payment,9,409
339,2019-04-14,00:03:05,5,44,4,14.86,59.44,Mobile Payment,5,84
346,2019-04-23,09:42:57,2,71,4,14.38,57.52,Credit Card,9,0
346,2019-04-06,06:10:12,5,58,2,12.7,25.4,Credit Card,2,0
346,2019-04-12,06:52:09,4,97,5,6.27,31.35,Cash,1,0
347,2019-04-23,22:47:52,5,43,1,2.16,2.16,Credit Card,7,568
350,2019-04-02,01:34:10,5,61,3,6.71,20.13,Cash,3,0
356,2019-04-17,06:20:27,1,3,3,12.24,36.72,Cash,6,0
360,2019-04-18,09:10:47,1,50,2,10.81,21.62,Cash,7,0
361,2019-04-22,22:54:29,5,64,2,5.49,10.98,Cash,4,0
362,2019-04-20,20:19:31,2,39,3,14.32,42.96,Mobile Payment,1,0
362,2019-04-14,18:13:00,1,94,5,8.54,42.7,Cash,7,0
371,2019-04-02,21:08:01,5,52,1,10.72,10.72,Credit Card,5,0
372,2019-04-01,17:10:07,4,42,1,12.34,12.34,Credit Card,3,0
373,2019-04-26,11:53:33,3,46,2,5.51,11.02,Mobile Payment,4,0
376,2019-04-20,21:58:18,4,68,3,10.92,32.76,Credit Card,4,0
381,2019-04-24,08:51:41,3,1,5,5.35,26.75,Mobile Payment,6,0
385,2019-04-15,18:38:09,2,9,4,14.43,57.72,Credit Card,9,0
390,2019-04-06,03:42:45,1,93,2,12.09,24.18,Mobile Payment,3,128
396,2019-04-22,21:09:20,2,86,5,13.01,65.05,Cash,10,0
397,2019-04-17,06:34:27,3,57,2,11.67,23.34,Cash,10,0
398,2019-04-28,17:45:30,5,84,2,5.67,11.34,Mobile Payment,4,0
401,2019-04-12,19:03:27,3,98,1,3.84,3.84,Credit Card,5,0
404,2019-04-06,21:09:55,1,59,2,13.63,27.26,Cash,3,382
410,2019-04-27,07:40:31,2,66,4,7.26,29.04,Credit Card,2,0
422,2019-04-03,11:16:15,4,79,4,5.85,23.4,Credit Card,2,0
423,2019-04-18,12:43:45,5,31,1,4.01,4.01,Mobile Payment,8,0
426,2019-04-19,11:49:42,5,7,3,3.85,11.55,Cash,1,355
426,2019-04-24,15:11:17,2,2,5,12.03,60.15,Cash,1,355
430,2019-04-29,10:18:31,4,73,2,11.81,23.62,Cash,9,0
433,2019-04-07,02:01:17,2,22,4,12.38,49.52,Mobile Payment,2,642
434,2019-04-23,11:51:39,4,48,5,6.3,31.5,Mobile Payment,3,0
434,2019-04-29,17:29:22,2,63,2,10.18,20.36,Mobile Payment,3,0
438,2019-04-09,14:09:56,5,35,5,9.42,47.1,Cash,4,0
441,2019-04-29,11:30:33,5,95,5,13.66,68.3,Cash,5,0
449,2019-04-04,16:55:08,1,96,5,7.88,39.4,Cash,1,0
453,2019-04-29,01:27:44,5,72,5,10.66,53.3,Cash,8,0
453,2019-04-22,23:03:55,4,21,2,14.79,29.58,Cash,9,0
459,2019-04-21,09:50:54,1,37,4,14.08,56.32,Mobile Payment,10,0
466,2019-04-11,12:53:35,3,73,4,8.24,32.96,Cash,3,0
466,2019-04-05,21:51:50,4,56,1,10.1,10.1,Mobile Payment,3,0
468,2019-04-10,22:43:17,3,94,1,13.97,13.97,Mobile Payment,9,0
468,2019-04-23,23:30:45,5,57,5,14.12,70.6,Credit Card,8,0
471,2019-04-14,13:19:35,4,69,1,14.4,14.4,Cash,10,251
472,2019-04-05,01:23:08,4,45,5,3.02,15.1,Cash,2,0
472,2019-04-02,10:52:49,4,49,5,7.35,36.75,Credit Card,9,0
473,2019-04-16,05:25:54,5,59,4,7.92,31.68,Mobile Payment,4,0
473,2019-04-14,09:04:59,5,74,4,8.41,33.64,Mobile Payment,3,0
474,2019-04-11,16:15:19,1,87,5,10.89,54.45,Mobile Payment,1,0
474,2019-04-04,20:43:48,2,53,5,10.65,53.25,Credit Card,9,0
475,2019-04-22,12:17:10,5,28,1,4.06,4.06,Credit Card,1,0
475,2019-04-05,02:54:25,4,15,1,11.63,11.63,Mobile Payment,4,0
475,2019-04-25,21:32:24,2,19,2,8.68,17.36,Credit Card,1,0
478,2019-04-27,10:46:10,4,53,4,12.84,51.36,Credit Card,10,121
490,2019-04-02,18:15:16,5,35,3,7.99,23.97,Mobile Payment,4,0
491,2019-04-06,07:17:44,1,57,1,11.66,11.66,Mobile Payment,7,0
491,2019-04-14,20:36:31,5,2,4,7.21,28.84,Cash,5,0
492,2019-04-20,23:14:53,2,71,2,8.15,16.3,Credit Card,4,548
492,2019-04-01,12:10:28,4,94,1,7.88,7.88,Mobile Payment,4,548
493,2019-04-09,12:29:22,3,31,5,12.92,64.6,Cash,10,323
493,2019-04-09,05:56:41,2,12,2,5.87,11.74,Cash,1,323
498,2019-04-16,13:23:08,5,34,5,14.52,72.6,Cash,9,0
498,2019-04-21,18:26:25,4,63,2,14.6,29.2,Cash,4,0
498,2019-04-26,05:06:47,2,6,2,12.72,25.44,Cash,10,0
502,2019-04-21,02:17:03,5,83,3,5.6,16.8,Cash,3,0
502,2019-04-02,01:38:54,1,31,5,11.37,56.85,Credit Card,5,0
503,2019-04-17,05:21:42,3,32,1,4.79,4.79,Credit Card,1,0
506,2019-04-15,15:31:13,4,34,5,4.22,21.1,Mobile Payment,5,0
506,2019-04-16,02:52:49,2,69,1,14.94,14.94,Mobile Payment,8,0
506,2019-04-27,10:26:52,2,12,2,12.92,25.84,Mobile Payment,7,0
507,2019-04-10,01:58:41,1,22,1,10.56,10.56,Cash,10,0
512,2019-04-03,09:54:44,1,52,1,11.84,11.84,Credit Card,4,0
512,2019-04-04,20:50:05,1,51,5,7.62,38.1,Cash,9,0
514,2019-04-20,16:46:31,3,31,1,3.93,3.93,Credit Card,3,0
524,2019-04-04,19:45:25,4,95,3,2.26,6.78,Mobile Payment,5,0
524,2019-04-19,14:47:56,1,22,5,8.27,41.35,Cash,6,0
533,2019-04-22,02:47:55,5,18,3,11.62,34.86,Credit Card,10,0
536,2019-04-04,06:15:05,3,52,4,4.53,18.12,Credit Card,6,794
536,2019-04-17,15:47:16,2,50,4,3.74,14.96,Cash,8,794
539,2019-04-07,20:41:06,5,84,4,11.56,46.24,Mobile Payment,9,0
540,2019-04-06,20:10:18,3,53,1,3.59,3.59,Cash,2,746
540,2019-04-03,04:57:50,3,89,1,10.4,10.4,Cash,2,746
540,2019-04-10,01:24:05,2,39,3,2.82,8.46,Credit Card,4,746
545,2019-04-15,07:28:39,5,65,1,4.37,4.37,Mobile Payment,9,0
545,2019-04-29,02:24:11,4,23,5,11.15,55.75,Cash,6,0
547,2019-04-22,05:05:11,4,60,1,2.36,2.36,Mobile Payment,6,0
549,2019-04-05,16:56:50,2,88,3,10.89,32.67,Credit Card,8,0
562,2019-04-14,00:45:26,3,29,4,2.61,10.44,Cash,6,0
562,2019-04-04,18:03:49,4,43,2,8.48,16.96,Cash,4,0
564,2019-04-18,22:46:42,1,84,5,8.0,40.0,Cash,7,0
566,2019-04-06,01:50:11,3,1,1,10.83,10.83,Credit Card,9,502
566,2019-04-16,11:40:10,1,78,4,11.59,46.36,Credit Card,1,502
568,2019-04-18,22:09:15,1,84,5,6.74,33.7,Mobile Payment,1,0
580,2019-04-18,13:34:10,5,52,1,11.62,11.62,Mobile Payment,3,0
589,2019-04-15,15:35:48,1,5,1,7.87,7.87,Credit Card,5,0
590,2019-04-17,06:04:05,2,60,2,9.67,19.34,Credit Card,2,0
593,2019-04-23,19:48:22,5,80,3,9.89,29.67,Credit Card,1,0
594,2019-04-22,03:39:13,2,56,3,7.61,22.83,Credit Card,4,285
594,2019-04-19,10:22:10,5,75,4,12.06,48.24,Mobile Payment,4,285
595,2019-04-06,01:42:34,5,6,3,10.29,30.87,Mobile Payment,1,205
603,2019-04-26,20:43:55,1,63,3,13.59,40.77,Cash,3,0
608,2019-04-02,09:21:39,3,33,2,4.24,8.48,Mobile Payment,10,525
612,2019-04-26,10:35:56,3,99,3,7.68,23.04,Cash,7,0
617,2019-04-12,09:28:51,4,46,5,7.65,38.25,Mobile Payment,8,556
627,2019-04-24,22:05:46,4,70,1,4.81,4.81,Cash,10,0
627,2019-04-10,09:30:55,3,3,2,11.63,23.26,Credit Card,2,0
631,2019-04-13,19:04:10,1,100,4,5.43,21.72,Credit Card,5,295
633,2019-04-27,08:12:47,4,56,5,5.6,28.0,Mobile Payment,9,0
633,2019-04-22,08:24:36,3,98,3,13.26,39.78,Mobile Payment,10,0
634,2019-04-17,00:22:59,2,35,3,2.95,8.85,Cash,9,0
634,2019-04-22,05:00:10,3,66,3,14.03,42.09,Mobile Payment,6,0
641,2019-04-25,18:10:21,5,68,4,10.2,40.8,Mobile Payment,3,0
641,2019-04-16,21:45:57,1,92,1,9.55,9.55,Cash,5,0
648,2019-04-21,20:38:57,3,4,3,10.73,32.19,Mobile Payment,4,0
648,2019-04-19,03:54:48,3,5,1,9.28,9.28,Credit Card,2,0
648,2019-04-06,15:01:55,1,87,3,7.51,22.53,Credit Card,1,0
652,2019-04-23,13:27:42,2,21,3,3.9,11.7,Mobile Payment,4,26
652,2019-04-04,15:30:00,4,72,1,11.58,11.58,Credit Card,6,26
662,2019-04-20,08:48:28,2,19,2,8.03,16.06,Mobile Payment,8,1
664,2019-04-29,07:42:05,5,48,1,12.84,12.84,Cash,5,0
666,2019-04-23,09:21:05,4,38,1,12.9,12.9,Mobile Payment,7,643
672,2019-04-06,05:13:07,4,54,1,2.71,2.71,Credit Card,4,0
672,2019-04-18,07:30:31,1,6,4,8.99,35.96,Cash,1,0
673,2019-04-17,08:05:52,1,9,2,14.92,29.84,Credit Card,5,0
674,2019-04-28,15:05:00,2,48,3,7.49,22.47,Mobile Payment,7,0
679,2019-04-22,11:52:24,5,50,1,11.22,11.22,Cash,8,0
680,2019-04-03,03:51:56,1,46,3,11.31,33.93,Mobile Payment,7,0
683,2019-04-02,12:12:15,1,19,5,14.55,72.75,Credit Card,7,0
683,2019-04-16,08:57:34,5,7,5,11.52,57.6,Cash,1,0
686,2019-04-04,14:57:49,3,87,2,13.74,27.48,Credit Card,10,0
686,2019-04-13,21:22:01,4,70,5,6.97,34.85,Cash,4,0
687,2019-04-07,02:13:11,5,61,4,2.81,11.24,Cash,7,0
687,2019-04-27,16:50:52,5,10,1,3.94,3.94,Credit Card,10,0
688,2019-04-29,07:07:37,2,100,4,10.5,42.0,Credit Card,8,0
689,2019-04-11,05:53:38,2,81,5,13.9,69.5,Credit Card,9,0
691,2019-04-29,23:01:25,4,33,1,10.49,10.49,Mobile Payment,7,0
692,2019-04-04,14:27:17,4,44,4,3.54,14.16,Mobile Payment,7,88
692,2019-04-07,17:20:40,4,10,4,2.87,11.48,Cash,9,88
700,2019-04-24,06:09:40,1,70,3,3.97,11.91,Mobile Payment,7,574
702,2019-04-23,16:34:36,2,13,2,2.43,4.86,Mobile Payment,8,502
702,2019-04-07,10:36:25,4,93,1,10.63,10.63,Cash,8,502
703,2019-04-12,22:05:03,2,7,4,10.65,42.6,Cash,4,0
703,2019-04-17,02:44:28,3,80,5,10.14,50.7,Mobile Payment,8,0
709,2019-04-11,08:04:24,4,91,4,5.87,23.48,Mobile Payment,5,0
711,2019-04-12,21:43:00,2,93,1,9.25,9.25,Mobile Payment,9,0
712,2019-04-11,00:51:48,4,44,1,13.84,13.84,Mobile Payment,2,0
713,2019-04-03,21:40:52,1,86,3,7.28,21.84,Cash,6,0
718,2019-04-06,22:13:11,2,61,4,9.98,39.92,Mobile Payment,8,0
719,2019-04-18,13:07:17,3,35,3,10.06,30.18,Mobile Payment,5,0
719,2019-04-01,22:48:03,5,12,1,11.53,11.53,Mobile Payment,9,0
727,2019-04-08,00:58:49,4,5,1,8.25,8.25,Mobile Payment,7,574
729,2019-04-02,10:23:27,5,7,3,10.22,30.66,Credit Card,6,0
732,2019-04-15,12:22:12,5,16,2,2.35,4.7,Cash,7,0
736,2019-04-09,15:19:32,5,86,2,3.26,6.52,Cash,2,0
741,2019-04-23,14:19:51,4,44,1,14.29,14.29,Cash,10,0
741,2019-04-26,20:21:04,2,56,3,6.1,18.3,Credit Card,3,0
743,2019-04-05,11:38:01,1,24,2,6.53,13.06,Credit Card,4,0
743,2019-04-15,02:08:56,1,45,5,10.21,51.05,Mobile Payment,5,0
747,2019-04-06,03:52:48,3,41,4,14.19,56.76,Credit Card,1,0
747,2019-04-05,04:55:26,2,23,1,14.57,14.57,Mobile Payment,8,0
749,2019-04-04,07:02:34,4,44,5,10.57,52.85,Credit Card,1,769
751,2019-04-22,12:20:55,5,80,1,7.2,7.2,Cash,1,0
751,2019-04-20,21:06:57,4,63,1,2.23,2.23,Credit Card,1,0
755,2019-04-30,04:44:01,5,25,5,11.32,56.6,Credit Card,3,377
756,2019-04-15,19:36:20,1,61,4,14.04,56.16,Credit Card,10,0
762,2019-04-28,21:16:16,3,24,3,9.73,29.19,Cash,2,0
762,2019-04-26,13:58:04,3,14,1,13.94,13.94,Credit Card,9,0
764,2019-04-26,01:26:33,1,78,5,13.07,65.35,Credit Card,9,0
773,2019-04-12,13:57:04,5,61,2,12.22,24.44,Mobile Payment,4,0
774,2019-04-22,05:45:08,3,100,3,2.49,7.47,Cash,5,0
774,2019-04-01,01:51:36,2,46,4,12.47,49.88,Credit Card,7,0
774,2019-04-20,11:56:22,3,70,2,4.86,9.72,Cash,4,0
786,2019-04-10,14:58:12,2,68,5,10.77,53.85,Credit Card,9,0
791,2019-04-19,06:48:19,2,43,3,2.36,7.08,Cash,6,396
796,2019-04-16,08:08:31,1,24,3,9.09,27.27,Mobile Payment,4,0
796,2019-04-19,20:37:01,4,47,4,9.08,36.32,Mobile Payment,2,0
803,2019-04-05,19:41:28,5,46,2,2.69,5.38,Mobile Payment,4,0
816,2019-04-17,17:00:53,2,59,4,9.52,38.08,Mobile Payment,2,669
827,2019-04-20,17:59:58,1,50,3,10.03,30.09,Credit Card,1,634
827,2019-04-02,08:56:47,4,19,5,4.25,21.25,Cash,9,634
827,2019-04-15,08:36:07,3,99,4,5.64,22.56,Credit Card,10,634
829,2019-04-27,09:13:43,3,22,5,6.54,32.7,Credit Card,7,0
829,2019-04-14,07:11:25,1,92,3,3.93,11.79,Credit Card,9,0
836,2019-04-20,10:58:08,4,89,1,11.56,11.56,Mobile Payment,9,0
838,2019-04-24,00:34:49,2,9,4,4.37,17.48,Credit Card,8,0
840,2019-04-09,00:55:40,2,92,4,11.85,47.4,Mobile Payment,2,0
843,2019-04-25,12:06:46,5,42,3,13.7,41.1,Cash,1,0
843,2019-04-18,20:28:32,2,63,5,14.17,70.85,Mobile Payment,2,0
843,2019-04-12,03:30:11,3,39,1,2.94,2.94,Cash,3,0
846,2019-04-01,23:02:34,3,14,2,7.09,14.18,Credit Card,1,0
849,2019-04-30,17:05:00,5,51,5,10.57,52.85,Credit Card,8,0
849,2019-04-21,03:12:47,1,8,2,11.09,22.18,Cash,1,0
852,2019-04-01,19:24:27,1,79,5,9.96,49.8,Credit Card,10,520
853,2019-04-04,22:15:03,5,51,5,12.81,64.05,Cash,5,674
862,2019-04-28,08:12:53,5,76,5,3.65,18.25,Credit Card,8,0
868,2019-04-29,17:05:22,4,16,1,13.99,13.99,Credit Card,2,765
868,2019-04-20,11:51:33,2,97,4,9.38,37.52,Mobile Payment,1,765
872,2019-04-30,12:24:36,3,26,5,4.86,24.3,Credit Card,1,564
878,2019-04-22,20:32:35,5,10,3,14.7,44.1,Cash,3,0
878,2019-04-07,15:43:53,2,54,2,6.21,12.42,Mobile Payment,1,0
879,2019-04-09,07:28:39,4,54,2,8.4,16.8,Credit Card,8,0
880,2019-04-27,11:59:26,3,49,5,13.68,68.4,Credit Card,8,0
881,2019-04-27,13:27:37,1,35,3,11.32,33.96,Cash,7,0
890,2019-04-22,12:21:30,3,7,4,10.73,42.92,Cash,9,0
892,2019-04-13,00:05:51,3,46,2,14.11,28.22,Mobile Payment,9,0
892,2019-04-08,02:41:38,2,70,3,6.05,18.15,Credit Card,4,0
895,2019-04-21,09:37:55,3,57,3,7.16,21.48,Credit Card,9,0
899,2019-04-10,15:45:20,4,62,5,4.81,24.05,Credit Card,8,0
906,2019-04-15,00:32:06,3,58,3,13.91,41.73,Mobile Payment,3,0
906,2019-04-12,02:31:54,1,72,5,6.73,33.65,Mobile Payment,8,0
907,2019-04-09,21:09:37,4,83,3,13.35,40.05,Credit Card,8,0
907,2019-04-14,05:57:02,4,85,5,4.04,20.2,Mobile Payment,4,0
909,2019-04-02,05:53:20,1,87,5,10.28,51.4,Credit Card,4,0
912,2019-04-14,04:08:54,5,81,3,8.25,24.75,Credit Card,10,0
915,2019-04-27,16:39:10,2,10,4,4.2,16.8,Mobile Payment,4,0
915,2019-04-27,03:32:06,4,38,1,11.63,11.63,Mobile Payment,5,0
918,2019-04-13,14:39:56,5,43,5,7.66,38.3,Mobile Payment,6,0
923,2019-04-05,01:05:27,3,72,5,6.57,32.85,Mobile Payment,10,0
925,2019-04-18,21:03:52,2,19,1,11.65,11.65,Mobile Payment,1,0
925,2019-04-25,17:53:55,4,95,5,4.3,21.5,Mobile Payment,8,0
925,2019-04-11,04:46:46,1,84,3,2.22,6.66,Mobile Payment,3,0
927,2019-04-28,20:30:49,5,21,5,8.83,44.15,Credit Card,2,0
928,2019-04-12,17:02:17,5,66,2,13.34,26.68,Credit Card,2,0
928,2019-04-12,08:45:09,3,2,3,11.58,34.74,Credit Card,6,0
929,2019-04-17,23:00:53,4,99,5,7.73,38.65,Cash,2,0
933,2019-04-07,21:29:55,3,92,4,12.1,48.4,Mobile Payment,2,0
935,2019-04-24,20:57:59,4,29,5,12.71,63.55,Cash,5,0
937,2019-04-11,17:47:29,1,40,4,2.45,9.8,Credit Card,6,0
940,2019-04-06,17:47:25,5,27,2,6.23,12.46,Cash,5,0
940,2019-04-09,02:45:26,4,99,5,8.52,42.6,Credit Card,5,0
941,2019-04-09,15:37:19,4,34,4,4.91,19.64,Credit Card,1,0
942,2019-04-03,02:37:33,4,13,3,5.3,15.9,Cash,7,0
942,2019-04-07,17:14:55,4,22,2,6.83,13.66,Cash,5,0
946,2019-04-21,18:35:44,3,35,2,3.5,7.0,Mobile Payment,10,0
953,2019-04-19,15:54:21,5,10,2,12.12,24.24,Credit Card,10,141
956,2019-04-26,10:50:53,2,49,4,10.71,42.84,Credit Card,7,0
959,2019-04-22,18:04:07,3,14,5,7.4,37.0,Mobile Payment,9,718
959,2019-04-13,10:27:43,3,26,5,14.14,70.7,Mobile Payment,9,718
961,2019-04-24,18:12:04,4,100,2,9.73,19.46,Mobile Payment,8,698
961,2019-04-17,10:07:59,2,4,2,11.34,22.68,Cash,7,698
964,2019-04-13,21:02:32,5,57,1,14.09,14.09,Mobile Payment,3,0
967,2019-04-17,14:18:35,5,84,2,7.17,14.34,Cash,2,0
967,2019-04-21,05:23:31,4,61,2,3.72,7.44,Credit Card,3,0
967,2019-04-01,17:28:19,4,61,2,3.93,7.86,Mobile Payment,5,0
968,2019-04-13,07:21:59,5,57,4,9.21,36.84,Mobile Payment,7,0
976,2019-04-14,20:03:40,1,56,1,9.28,9.28,Credit Card,10,0
978,2019-04-14,04:48:43,5,63,2,12.46,24.92,Mobile Payment,8,0
978,2019-04-26,02:37:04,4,67,2,2.56,5.12,Credit Card,6,0
978,2019-04-10,06:44:00,4,5,3,13.5,40.5,Credit Card,4,0
983,2019-04-14,05:23:34,3,91,3,10.55,31.65,Credit Card,6,0
1002,2019-04-22,06:46:27,5,40,5,6.84,34.2,Cash,1,0
1005,2019-04-27,23:34:16,2,85,5,9.29,46.45,Credit Card,7,0
1005,2019-04-21,14:54:22,1,43,4,10.35,41.4,Mobile Payment,1,0
1006,2019-04-07,03:52:44,2,87,2,14.28,28.56,Credit Card,1,0
1006,2019-04-14,04:26:56,4,27,4,10.95,43.8,Mobile Payment,10,0
1010,2019-04-07,22:14:43,2,37,1,3.23,3.23,Cash,7,0
1011,2019-04-17,20:40:49,5,90,1,9.71,9.71,Cash,7,309
1012,2019-04-21,08:55:31,4,3,4,10.53,42.12,Cash,3,0
1012,2019-04-14,01:27:55,1,32,1,12.87,12.87,Cash,2,0
1021,2019-04-09,16:36:31,1,31,3,12.82,38.46,Cash,2,0
1022,2019-04-02,04:21:24,1,3,5,6.13,30.65,Cash,8,0
1022,2019-04-08,05:28:40,1,95,3,3.53,10.59,Credit Card,5,0
1022,2019-04-20,23:06:32,4,88,2,5.29,10.58,Mobile Payment,5,0
1025,2019-04-09,04:05:51,3,9,1,12.55,12.55,Mobile Payment,9,0
1025,2019-04-12,18:36:50,4,72,2,6.04,12.08,Mobile Payment,5,0
1030,2019-04-28,22:45:58,2,17,4,11.51,46.04,Mobile Payment,8,0
1044,2019-04-22,01:22:02,4,42,4,9.11,36.44,Credit Card,5,0
1045,2019-04-25,14:45:20,5,52,3,13.26,39.78,Credit Card,1,342
1045,2019-04-24,04:50:10,2,30,1,10.62,10.62,Mobile Payment,4,342
1050,2019-04-07,08:30:20,3,60,1,13.13,13.13,Cash,1,0
1056,2019-04-12,23:14:45,4,77,4,6.72,26.88,Mobile Payment,7,0
1066,2019-04-30,08:18:38,2,70,1,13.49,13.49,Mobile Payment,5,765
1067,2019-04-02,06:45:16,4,22,5,4.96,24.8,Mobile Payment,1,0
1073,2019-04-18,11:55:59,1,11,3,10.71,32.13,Cash,8,0
1076,2019-04-11,00:01:03,2,37,2,11.84,23.68,Cash,7,302
1077,2019-04-16,20:35:52,5,70,1,4.59,4.59,Credit Card,7,0
1080,2019-04-27,06:43:28,2,22,1,6.25,6.25,Cash,10,0
1080,2019-04-10,22:09:17,2,64,2,8.63,17.26,Credit Card,6,0
1086,2019-04-22,11:26:38,1,63,3,6.07,18.21,Cash,7,0
1087,2019-04-05,12:17:18,4,84,5,6.03,30.15,Mobile Payment,10,0
1094,2019-04-05,21:00:35,5,2,1,5.23,5.23,Credit Card,2,0
1097,2019-04-01,11:45:00,1,73,4,10.52,42.08,Cash,7,163
1100,2019-04-24,12:38:19,4,47,5,4.02,20.1,Credit Card,7,498
1101,2019-04-16,15:19:24,5,30,3,14.98,44.94,Mobile Payment,10,0
1101,2019-04-04,07:47:55,1,50,5,10.49,52.45,Cash,7,0
1105,2019-04-30,22:55:25,5,12,1,11.8,11.8,Credit Card,1,100
1105,2019-04-18,20:09:37,2,47,4,3.03,12.12,Cash,9,100
1106,2019-04-03,19:53:57,4,34,1,5.6,5.6,Mobile Payment,7,0
1108,2019-04-19,08:56:05,5,9,4,4.95,19.8,Mobile Payment,8,0
1110,2019-04-25,16:52:18,4,85,1,4.21,4.21,Mobile Payment,2,0
1127,2019-04-28,11:50:57,3,84,4,8.25,33.0,Mobile Payment,4,516
1128,2019-04-02,18:55:23,2,30,3,6.22,18.66,Credit Card,5,0
1135,2019-04-23,20:52:08,1,97,1,13.91,13.91,Credit Card,1,558
1143,2019-04-11,23:00:26,1,26,2,9.05,18.1,Mobile Payment,4,340
1145,2019-04-11,03:24:20,4,21,1,3.21,3.21,Mobile Payment,6,0
1145,2019-04-07,01:55:44,1,80,4,7.8,31.2,Cash,2,0
1146,2019-04-07,13:52:31,2,63,3,13.94,41.82,Credit Card,2,0
1146,2019-04-24,21:16:53,5,74,2,3.01,6.02,Credit Card,9,0
1149,2019-04-21,07:33:03,2,99,2,14.01,28.02,Credit Card,5,0
1151,2019-04-05,10:11:13,2,18,5,3.61,18.05,Mobile Payment,7,0
1153,2019-04-13,00:38:57,3,81,2,7.13,14.26,Cash,9,629
1158,2019-04-28,15:35:25,4,49,1,8.38,8.38,Cash,3,69
1158,2019-04-24,01:12:57,3,23,5,9.92,49.6,Cash,3,69
1160,2019-04-09,13:58:16,4,55,1,5.68,5.68,Cash,7,0
1164,2019-04-09,00:55:10,3,34,1,2.49,2.49,Mobile Payment,5,0
1166,2019-04-24,16:48:09,4,81,1,4.28,4.28,Cash,8,709
1168,2019-04-13,09:04:02,5,92,1,8.15,8.15,Credit Card,5,0
1171,2019-04-18,08:52:58,2,30,4,2.21,8.84,Credit Card,9,0
1171,2019-04-03,22:23:53,1,83,4,8.61,34.44,Credit Card,4,0
1171,2019-04-24,06:58:49,3,3,4,2.27,9.08,Credit Card,9,0
